ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-04,CVE-2017-13276,Platform,Media framework,libacc,2018-04-01,A-70637599,RCE,Critical,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/aac/0001-DO-NOT-MERGE-MPEG-4-AAC-Decoder-check-against-invalid-heigh.bulletin.patch,patches/android-6.0.1_r20/platform/external/aac/0001-DO-NOT-MERGE-MPEG-4-AAC-Decoder-check-against-invalid-heigh.bulletin.patch,patches/android-7.0.0_r1/platform/external/aac/0001-DO-NOT-MERGE-MPEG-4-AAC-Decoder-check-against-invalid-heigh.bulletin.patch,patches/android-7.1.1_r4/platform/external/aac/0001-DO-NOT-MERGE-MPEG-4-AAC-Decoder-check-against-invalid-heigh.bulletin.patch,patches/android-7.1.2_r5/platform/external/aac/0001-DO-NOT-MERGE-MPEG-4-AAC-Decoder-check-against-invalid-heigh.bulletin.patch,patches/android-8.0.0_r1/platform/external/aac/0001-DO-NOT-MERGE-MPEG-4-AAC-Decoder-check-against-invalid-heigh.bulletin.patch,patches/android-8.1.0_r1/platform/external/aac/0001-MPEG-4-AAC-Decoder-check-against-invalid-height-info.bulletin.patch",N/A,N/A,"In CProgramConfig_ReadHeightExt of tpdec_asc.cpp, there is a possible stack buffer overflow due to a missing bounds check. This could lead to a remote code execution with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add bounds checks to prevent the overflow.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13292,Kernel,Broadcom components,bcmdhd driver,2018-04-05,A-70722061,RCE,Critical,N/A,N/A,code_snippets/ANDROID-70722061.zip,Broadcom,B-V2018010201,"In wl_get_assoc_ies of wl_cfg80211.c, there is a possible out of bounds write due to an incorrect bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add appropriate bounds checks to avoid the out of bound writes.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13284,Platform,System,Bluetooth,2018-04-01,A-70808273,EoP,Critical,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/system/bt/0003-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch,patches/android-6.0.1_r20/platform/system/bt/0003-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch,patches/android-7.0.0_r1/platform/system/bt/0005-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0005-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0005-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0007-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0007-DO-NOT-MERGE-Truncate-new-line-characters-when-adding-string.bulletin.patch",N/A,N/A,"In config_set_string of config.cc, it is possible to pair a second BT keyboard without user approval due to improper input validation. This could lead to remote escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to validate the configuration value.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13275,Platform,Framework,libminikin,2018-04-01,A-70808908,ID,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/minikin/0001-Fix-OOB-read-due-to-integer-overflow.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/minikin/0001-Fix-OOB-read-due-to-integer-overflow.bulletin.patch",N/A,N/A,"In getVSCoverage of CmapCoverage.cpp, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with no additional privileges needed. User interaction is needed for exploitation.",The fix is designed to fix the bounds check and avoid integer overflow.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13299,Platform,Media framework,libavc,N/A,A-70897394,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch,patches/android-6.0.1_r20/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch,patches/android-7.0.0_r1/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch,patches/android-7.1.1_r4/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch,patches/android-7.1.2_r5/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch,patches/android-8.0.0_r1/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch,patches/android-8.1.0_r1/platform/external/libavc/0001-Decoder-Fixed-reset-values-in-parse-sps-.bulletin.patch",N/A,N/A,"In ih264d_form_scaling_matrix_picture of ih264d_parse_slice.c, there is a null pointer dereference due to a missing initialization. This could lead to a remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to avoid NULL pointer dereference.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13296,Platform,Media framework,libavc,N/A,A-70897454,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch,patches/android-6.0.1_r20/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch,patches/android-7.0.0_r1/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch,patches/android-7.1.1_r4/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch,patches/android-7.1.2_r5/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch,patches/android-8.0.0_r1/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch,patches/android-8.1.0_r1/platform/external/libavc/0002-Decoder-Set-prev-slice-type-for-I-slice-.bulletin.patch",N/A,N/A,"In ih264d_mv_pred_ref_tfr_nby2_pmb() of ih264d_parse_slice, there is an out of bound read due to a missing bounds check. This could lead to a remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to prevent an out of bound read.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-17449,Kernel,Kernel components,netlink tap,N/A,A-70980949,ID,Moderate,N/A,https://lkml.org/lkml/2017/12/5/950,N/A,Upstream Linux,N/A,"In __netlink_deliver_tap_skb of af_netlink.c, it is possible to sniff Netlink activity across net namespaces due to a missing permission check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to filter the traffic so that nlmon can only sniff netlink messages from its own netns.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13303,Kernel,Broadcom components,bcmdhd driver,N/A,A-71359108,ID,Moderate,N/A,N/A,code_snippets/ANDROID-71359108.zip,Broadcom,B-V2018010501,"In wl_cfgvendor_priv_string_handler of wl_cfgvendor.c, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to remove the wl_cfgvendor_priv_string_handler function.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13274,Platform,Android runtime,Core framework,2018-04-01,A-71360761,EoP,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0002-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0002-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0002-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0002-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0006-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0003-Adjust-URI-host-parsing-to-stop-on-character-.bulletin.patch",N/A,N/A,"In the getHost() function of UriTest.java, there is the possibility of incorrect web origin determination. This could lead to incorrect security decisions with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correct the handling of backslash characters in URIs.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13280,Platform,Media framework,libframesequence,2018-04-01,A-71361451,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/ex/0001-Add-bounds-checking-for-transparency-lookup.bulletin.patch",N/A,N/A,"In the FrameSequence_gif::FrameSequence_gif function of libframesequence, there is a out of bounds read due
to a missing bounds check.  This could lead to a remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-17712,Kernel,Kernel components,net ipv4,N/A,A-71500434,EoP,Moderate,N/A,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=8f659a03a0ba9289b9aeb9b4470e6fb263d6f483,N/A,Upstream Linux,N/A,"In raw_sendmsg of raw.c, there is a possible uninitialized stack pointer usage due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to only read inet->hdrincl once in order to avoid the race.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3591,Kernel,Qualcomm closed-source components,Storage,2018-04-05,A-71501103,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2114407,N/A,N/A,Qualcomm AMSS bulletin: January 2018,N/A,N/A,N/A
2018-04,CVE-2018-3592,Kernel,Qualcomm closed-source components,Modem,2018-04-05,A-71501105,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2119930,N/A,N/A,Qualcomm AMSS bulletin: January 2018,N/A,N/A,N/A
2018-04,CVE-2018-3590,Kernel,Qualcomm closed-source components,Linux,2018-04-05,A-71501106,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2108052,N/A,N/A,Qualcomm AMSS bulletin: January 2018,N/A,N/A,N/A
2018-04,CVE-2018-3593,Kernel,Qualcomm closed-source components,Linux,2018-04-05,A-71501107,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2123777,N/A,N/A,Qualcomm AMSS bulletin: January 2018,N/A,N/A,N/A
2018-04,CVE-2018-3589,Kernel,Qualcomm closed-source components,Modem,2018-04-05,A-71501108,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2089642,N/A,N/A,Qualcomm AMSS bulletin: January 2018,N/A,N/A,N/A
2018-04,CVE-2018-3594,Kernel,Qualcomm closed-source components,Multimedia,2018-04-05,A-71501112,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2124133,N/A,N/A,Qualcomm AMSS bulletin: January 2018,N/A,N/A,N/A
2018-04,CVE-2017-15822,Kernel,Qualcomm components,WiFi,2018-04-05,A-71501534,RCE,Critical,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=dba4c106922d637ff5965b023b451f6273348eb6,N/A,Qualcomm,QC-CR#2123807,"In wma_process_rmf_frame of wma_mgmt.c, there is a possible Out Of Bounds Write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add sanity check to drop the packet if mpdu_data_len is greater than 2000 bytes,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3599,Kernel,Qualcomm components,Qualcomm Core Services,N/A,A-71501666,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=cf2702c1a77d2a164a3be03597eff7e6fe5f967e,N/A,Qualcomm,QC-CR#2047235,"In diag_dci_notify_client of drivers/char/diag/diag_dci.c, there is a UAF issue due to missing validation of dci client's process descriptor. This could lead to UAF and causing EoP.",The fix is designed to add the validation of dci client's process descriptor before issuing a signal to it.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5820,Kernel,Qualcomm components,Modem driver,N/A,A-71501686,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=a4a8475ea650c16705a3eaa011524820dc5ffd44,N/A,Qualcomm,QC-CR#2114336,"In wma_tbttoffset_update_event_handler of wma.c, there is a possible out of bound write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add sanity checks to make sure param_buf->num_tbttoffset_list does not exceed the value of the buffer.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5821,Kernel,Qualcomm components,modem driver,N/A,A-71501687,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=08ab943766abe845a8fae21689bae18dd74e9b20,N/A,Qualcomm,QC-CR#2114363,"In wma_wow_wakeup_host_event of wma.c, there is a possible out of bound write due to a missing bounds check. This could lead to an elevation of privilege with system privileges needed. User interaction is not needed for exploitation.",The fix is designed to add sanity check to make sure vdev_id is less than max_bssid before using it in wma_wow_wakeup_host_event.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5828,Kernel,Qualcomm components,QC WLAN,N/A,A-71501691,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=6299a6bf166a60a47e9108ae2119027e787432d0,N/A,Qualcomm,QC-CR#2115207,"In wma_extscan_rsp_handler of wma.c, there is a possible out of bounds write due to a missing bounds check on event->vdev_id. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-5822,Kernel,Qualcomm components,QC WLAN,N/A,A-71501692,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=edc42ce371b6831dc55a15bc2624175bd538aa37,N/A,Qualcomm,QC-CR#2115221,"In wma_sap_ofl_add_sta_handler of QC WLAN driver, there is a possible OOB write due to a missing bounds check. This could lead to local escalation of privilege if the WLAN firmware is compromised.",The fix is designed to add a bounds check to sta_add_event->data_len to avoid the OOB write.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-15836,Kernel,Qualcomm components,QC WLAN,N/A,A-71501693,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=058e1eef2b1422bc0dd70f73832f1ac8a3dbe806,N/A,Qualcomm,QC-CR#2119887,"In wma_populate_soc_caps of wma_main.c, there is a possible out of bounds write due to an integer overflow caused by too big value of num_hw_modes or num_phy. This could lead to local escalation of privilege with System execution privileges required.  User interaction is not needed for exploitation.",The fix is designed to add bounds checks to both variables.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-14894,Kernel,Qualcomm components,QC WLAN,N/A,A-71501694,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=dfca3d8173c1548a97e558cb8abd1ffd2483f8b7,N/A,Qualcomm,QC-CR#2120424,"In wma_vdev_start_resp_handler of wma_dev_if.c, there is a possible out of bounds write if firmware sends a response with too big resp_event->vdev_id. This could lead to local escalation of privilege with System execution privileges required.  User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-14890,Kernel,Qualcomm components,QC WLAN,N/A,A-71501695,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=234e14add09a1ba4a1b1d81d474ac3978dc94fd6,N/A,Qualcomm,QC-CR#2120751,"In wma_beacon_swba_handler of wma_mgmt.c, there is a possible out of bounds write if firmware sends a message with invalid vdev_map value. This could lead to local escalation of privilege with System execution privileges required.  User interaction is not needed for exploitation.",The fix is designed to fix the bounds checks in the for loop that causes the out of bounds write.,N/A,N/A,N/A,N/A
2018-04,CVE-2018-3598,Kernel,Qualcomm components,camera_v2 driver,N/A,A-71501698,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=bfd8ffc65e6e82de2adceba58bd67137fb3b2024,N/A,Qualcomm,QC-CR#1097390,"In msm_ispif_get_pack_mask_from_cfg of drivers/media/platform/msm/camera_v2/ispif/msm_ispif.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13300,Platform,Media framework,libhevc,N/A,A-71567394,DoS,High,"6.0,6.0.1",N/A,"patches/android-6.0.0_r1/platform/external/libhevc/0003-Update-sps-id-after-decoding-the-sps.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0003-Update-sps-id-after-decoding-the-sps.bulletin.patch",N/A,N/A,In ihevcd_decode of ihevcd_decode.c there is a possible resource exhaustion due to an infinite loop. This could lead to a denial of service with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to move the update of sps_id in ps_codec to the end of the function to ensure sps is completely parsed to avoid the infinite loop.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13281,Platform,System,Bluetooth,2018-04-01,A-71603262,RCE,Critical,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/system/bt/0005-AVRCP-Set-maximum-string-length-when-copying-to-buffer.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0005-AVRCP-Set-maximum-string-length-when-copying-to-buffer.bulletin.patch",N/A,N/A,"In avrc_pars_browsing_cmd of avrc_pars_tg.cc, there is a possible stack buffer overflow due to an incorrect bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to fix the bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13282,Platform,System,Bluetooth,2018-04-01,A-71603315,RCE,Critical,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/bt/0004-DO-NOT-MERGE-AVRCP-Check-number-of-text-attributes-in-resp.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0004-DO-NOT-MERGE-AVRCP-Check-number-of-text-attributes-in-resp.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0004-DO-NOT-MERGE-AVRCP-Check-number-of-text-attributes-in-resp.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0003-AVRCP-Check-number-of-text-attributes-in-response.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0003-AVRCP-Check-number-of-text-attributes-in-response.bulletin.patch",N/A,N/A,"In avrc_ctrl_pars_vendor_rsp of avrc_pars_ct.cc, there is a possible stack buffer overflow due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13283,Platform,System,bluetooth,2018-04-01,A-71603410,RCE,Critical,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/bt/0006-DO-NOT-MERGE-AVRCP-Check-number-of-text-attribute-values-i.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0006-DO-NOT-MERGE-AVRCP-Check-number-of-text-attribute-values-i.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0006-DO-NOT-MERGE-AVRCP-Check-number-of-text-attribute-values-i.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0004-AVRCP-Check-number-of-text-attribute-values-in-response.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0004-AVRCP-Check-number-of-text-attribute-values-in-response.bulletin.patch",N/A,N/A,"In avrc_ctrl_pars_vendor_rsp of bluetooth avrcp_ctrl, there is a possible out of bounds write on the stack due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13291,Platform,System,Bluetooth,2018-04-01,A-71603553,DoS,High,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/system/bt/0003-DO-NOT-MERGE-AVRCP-Initialize-buffer-for-attribute-values-.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0003-DO-NOT-MERGE-AVRCP-Initialize-buffer-for-attribute-values-.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0003-DO-NOT-MERGE-AVRCP-Initialize-buffer-for-attribute-values-.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0006-AVRCP-Initialize-buffer-for-attribute-values-to-be-written-.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0006-AVRCP-Initialize-buffer-for-attribute-values-to-be-written-.bulletin.patch",N/A,N/A,"In avrc_ctrl_pars_vendor_rsp of avrc_pars_ct.cc, there is a possible NULL pointer dereference due to missing bounds checks. This could lead to remote denial of service with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13287,Platform,System,VerifyCredentialResponse,2018-04-01,A-71714464,EoP,High,"6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.1_r20/platform/frameworks/base/0004-Fix-VerifyCredentialResponse-parcelling-code.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0004-Fix-VerifyCredentialResponse-parcelling-code.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0004-Fix-VerifyCredentialResponse-parcelling-code.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0004-Fix-VerifyCredentialResponse-parcelling-code.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0009-Fix-VerifyCredentialResponse-parcelling-code.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0006-Fix-VerifyCredentialResponse-parcelling-code.bulletin.patch",N/A,N/A,"In createFromParcel of VerifyCredentialResponse.java, there is a possible invalid parcel read due to improper input validation. This could lead to local escalation of privilege if mPayload in writeToParcel were null, with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to fix the read/write mismatch.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13297,Platform,Media framework,libhevc,N/A,A-71766721,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch,patches/android-7.1.1_r4/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0002-Check-limits-for-log2_max_pic_order_cnt_lsb_minus4-in-sps.bulletin.patch",N/A,N/A,"In ihevcd_parse_slice_header of libhevc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-04,CVE-2017-13294,Platform,Framework,AOSP Email application,N/A,A-71814449,ID,Moderate,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-6.0.0_r1/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-6.0.1_r20/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-6.0.1_r20/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-7.0.0_r1/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-7.0.0_r1/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-7.1.1_r4/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-7.1.1_r4/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-7.1.2_r5/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-7.1.2_r5/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-8.0.0_r1/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-8.0.0_r1/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-8.1.0_r1/platform/packages/apps/Email/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch,patches/android-8.1.0_r1/platform/packages/apps/UnifiedEmail/0001-Disallow-attaching-files-from-our-own-EmailAttachmentProvide.bulletin.patch",N/A,N/A,"In the handleAttachmentUrisFromIntent() function of ComposeActivity.java, there is a confused deputy that can be used to compose an email with a file attachment from another message. This could lead to local information disclosure of local files with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to prevent Compose from accepting URIs with bad attachment paths.,N/A,N/A,N/A,N/A
