ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-09,CVE-2018-9470,Platform,Framework,neven,2018-09-01,A-78290481,EoP,High,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/external/neven/0001-Make-bound-check-proper-in-bbf_Scanner_addOutPos.bulletin.patch,patches/android-7.1.1_r4/platform/external/neven/0001-Make-bound-check-proper-in-bbf_Scanner_addOutPos.bulletin.patch,patches/android-7.1.2_r5/platform/external/neven/0001-Make-bound-check-proper-in-bbf_Scanner_addOutPos.bulletin.patch,patches/android-8.0.0_r1/platform/external/neven/0001-Make-bound-check-proper-in-bbf_Scanner_addOutPos.bulletin.patch,patches/android-8.1.0_r1/platform/external/neven/0001-Make-bound-check-proper-in-bbf_Scanner_addOutPos.bulletin.patch,patches/android-9.0.0_r1/platform/external/neven/0001-Make-bound-check-proper-in-bbf_Scanner_addOutPos.bulletin.patch",N/A,N/A,"In bff_Scanner_addOutPos of Scanner.c, there is a possible out-of-bounds write due to an incorrect bounds check. This could lead to remote escalation of privilege in an unprivileged app with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to make the correct bounds check.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9478,Platform,System,Bluetooth,2018-09-01,A-79217522,EoP,Critical,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/system/bt/0003-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0003-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0003-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0005-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0006-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-9.0.0_r1/platform/system/bt/0006-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch",N/A,N/A,"In process_service_attr_req and process_service_search_attr_req of sdp_server.cc, there is an out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed.  User interaction is not needed for exploitation.",The fix is designed to return an error when an offset is too large.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9479,Platform,System,Bluetooth,2018-09-01,A-79217770,EoP,Critical,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/system/bt/0003-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0003-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0003-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0005-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0006-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch,patches/android-9.0.0_r1/platform/system/bt/0006-SDP-return-error-on-offset-bigger-than-atribute-length.bulletin.patch",N/A,N/A,"In process_service_attr_req and process_service_search_attr_req of sdp_server.cc, there is an out of bounds write due to a missing bounds check. This could lead to remote code execution with no additional execution privileges needed.  User interaction is not needed for exploitation.",The fix is designed to return an error when an offset is too large.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9475,Platform,System,Bluetooth,2018-09-01,A-79266386,EoP,Critical,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/system/bt/0002-DO-NOT-MERGE-HFP-Fix-out-of-bound-access-in-phone-number-pr.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0002-DO-NOT-MERGE-HFP-Fix-out-of-bound-access-in-phone-number-pr.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0002-DO-NOT-MERGE-HFP-Fix-out-of-bound-access-in-phone-number-pr.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0004-HFP-Fix-out-of-bound-access-in-phone-number-processing.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0005-HFP-Fix-out-of-bound-access-in-phone-number-processing.bulletin.patch,patches/android-9.0.0_r1/platform/system/bt/0004-HFP-Fix-out-of-bound-access-in-phone-number-processing.bulletin.patch",N/A,N/A,"In HeadsetInterface::ClccResponse of btif_hf.cc, there is a possible out of bounds stack write due to a missing bounds check. This could lead to remote escalation of privilege via Bluetooth, if the recipient has enabled SIP calls with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to appropriately limit data written to arrays.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9411,Platform,Update: Media Framework,mediacas,2018-09-01,A-79376389,RCE,Critical,"8.0,8.1,9.0",N/A,"patches/android-8.0.0_r1/platform/system/libhidl/0001-hidl_memory-fail-on-transfer-if-size-SIZE_MAX.bulletin.patch,patches/android-8.1.0_r1/platform/system/libhidl/0001-hidl_memory-fail-on-transfer-if-size-SIZE_MAX.bulletin.patch,patches/android-9.0.0_r1/platform/system/libhidl/0001-hidl_memory-fail-on-transfer-if-size-SIZE_MAX.bulletin.patch",N/A,N/A,In decrypt of ClearKeyCasPlugin.cpp there is a possible out-of-bounds write due to a missing bounds check. This could lead to remote arbitrary code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid the out-of-bounds write.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-5914,Kernel,Qualcomm closed-source components,TrustZone,2018-09-05,A-79419793,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2196189,N/A,N/A,Qualcomm AMSS bulletin: May 2018,N/A,N/A,N/A
2018-09,CVE-2018-9484,Platform,System,Bluetooth,2018-09-01,A-79488381,ID,High,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/system/bt/0004-DO-NOT-MERGE-Fix-OOB-read-in-process_l2cap_cmd.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0004-DO-NOT-MERGE-Fix-OOB-read-in-process_l2cap_cmd.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0004-DO-NOT-MERGE-Fix-OOB-read-in-process_l2cap_cmd.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0006-DO-NOT-MERGE-Fix-OOB-read-in-process_l2cap_cmd.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0007-DO-NOT-MERGE-Fix-OOB-read-in-process_l2cap_cmd.bulletin.patch,patches/android-9.0.0_r1/platform/system/bt/0007-Fix-OOB-read-in-process_l2cap_cmd.bulletin.patch",N/A,N/A,"In l2cu_send_peer_config_rej of l2c_utils.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9472,Platform,Library,libxml2,2018-09-01,A-79662501,RCE,High,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/external/libxml2/0001-RESTRICT-AUTOMERGE-Update-libxml2-to-2-9-8.bulletin.patch,patches/android-7.1.1_r4/platform/external/libxml2/0001-RESTRICT-AUTOMERGE-Update-libxml2-to-2-9-8.bulletin.patch,patches/android-7.1.2_r5/platform/external/libxml2/0001-RESTRICT-AUTOMERGE-Update-libxml2-to-2-9-8.bulletin.patch,patches/android-8.0.0_r1/platform/external/libxml2/0001-RESTRICT-AUTOMERGE-Update-libxml2-to-2-9-8.bulletin.patch,patches/android-8.1.0_r1/platform/external/libxml2/0001-RESTRICT-AUTOMERGE-Update-libxml2-to-2-9-8.bulletin.patch",N/A,N/A,"In xmlMemStrdupLoc of xmlmemory.c, there is a possible out-of-bounds write due to an integer overflow. This could lead to remote code execution in an unprivileged process with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to update libxml2 to 2.9.8.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9485,Platform,System,Bluetooth,2018-09-01,A-80261585,ID,High,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/system/bt/0005-Add-packet-length-checks-in-l2cble_process_sig_cmd.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0005-Add-packet-length-checks-in-l2cble_process_sig_cmd.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0005-Add-packet-length-checks-in-l2cble_process_sig_cmd.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0002-Add-packet-length-checks-in-l2cble_process_sig_cmd.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0002-Add-packet-length-checks-in-l2cble_process_sig_cmd.bulletin.patch,patches/android-9.0.0_r1/platform/system/bt/0002-Add-packet-length-checks-in-l2cble_process_sig_cmd.bulletin.patch",N/A,N/A,"In l2cble_process_sig_cmd of l2c_ble.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure over bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9486,Platform,System,Bluetooth,2018-09-01,A-80493272,ID,High,"7.0,7.1.1,7.1.2,8.0,8.1,9.0",N/A,"patches/android-7.0.0_r1/platform/system/bt/0001-DO-NOT-MERGE-HID-Host-Check-L2CAP-packet-data-length.bulletin.patch,patches/android-7.1.1_r4/platform/system/bt/0001-DO-NOT-MERGE-HID-Host-Check-L2CAP-packet-data-length.bulletin.patch,patches/android-7.1.2_r5/platform/system/bt/0001-DO-NOT-MERGE-HID-Host-Check-L2CAP-packet-data-length.bulletin.patch,patches/android-8.0.0_r1/platform/system/bt/0001-HID-Host-Check-L2CAP-packet-data-length.bulletin.patch,patches/android-8.1.0_r1/platform/system/bt/0001-HID-Host-Check-L2CAP-packet-data-length.bulletin.patch,patches/android-9.0.0_r1/platform/system/bt/0001-HID-Host-Check-L2CAP-packet-data-length.bulletin.patch",N/A,N/A,"In hidh_l2cif_data_ind of hidh_conn.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure over bluetooth with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-09,CVE-2018-9477,Platform,System,Settings app,2018-09-01,A-92497653,EoP,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/packages/apps/Settings/0001-Delete-obsolete-activity-alias-for-dev-settings.bulletin.patch,patches/android-8.1.0_r1/platform/packages/apps/Settings/0001-Delete-obsolete-activity-alias-for-dev-settings.bulletin.patch",N/A,N/A,"In the development options section of the Settings app, there is a possible authentication bypass due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to delete an obsolete activity alias.,N/A,N/A,N/A,N/A
