ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-01,CVE-2017-13183,Platform,Media framework,OMX.qcom.video.encoder.vp8,2018-01-05,A-38118127,EoP,High,8.1,N/A,patches/android-8.1.0_r1/platform/hardware/qcom/media/0001-mm-video-v4l2-venc-Squash-below-changes.bulletin.patch,N/A,N/A,"In the OMXNodeInstance::useBuffer and IOMX::freeBuffer functions, there is a possible use after free due to a race condition if the user frees the buffer while it's being used in another thread. This could lead to an elevation of privilege enabling code execution as a privileged process.",The fix is designed to add a flag to indicate whether the client buffer is available to prevent the use after free.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13225,Kernel,MediaTek components,MTK Media,2018-01-05,A-38308024,EoP,High,N/A,N/A,code_snippets/ANDROID-38308024.zip,MediaTek,M-ALPS03495789,There is a possible heap buffer overflow in libMtkOmxVdec.so. This could lead to an elevation of privilege enabling code execution as a privileged process.,The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-0869,Kernel,NVIDIA components,Nvidia driver,2018-01-05,A-37776156,EoP,High,N/A,N/A,code_snippets/ANDROID-37776156.zip,Nvidia,N-CVE-2017-0869,An integer overflow in the NVIDIA driver could cause a use after free. This could lead to an elevation of privilege enabling code execution as a privileged process.,The fix is designed to adjust gem reference count properly to avoid the issue.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11041,Kernel,Qualcomm components,Media Framework,2018-01-05,A-36130225,RCE,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#2053101,"There is an use after free issue in function async_message_process, which could lead to remote arbitrary code execution in privileged process.",The fix is designed to add proper locking mechanism for buffer operations.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-15849,Kernel,Qualcomm components,Display,2018-01-05,A-66937641,EoP,High,N/A,https://source.codeaurora.org/quic/la/platform/hardware/qcom/display/commit/?id=0a59679b954c02b8996,N/A,Qualcomm,QC-CR#2046572,"There is an use after free issue in qualcomm display driver, leading to an elevation of privilege in a privileged process.",The fix is designed to add proper validations.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-11069,Kernel,Qualcomm components,Bootloader,2018-01-05,A-65468974,EoP,High,N/A,https://source.codeaurora.org/quic/la/kernel/lk/commit/?id=daf1fbae4be7bd669264a7907677250ff2a1f89b,N/A,Qualcomm,QC-CR#2060780,There is a heap buffer overflow in the bootloader code reading the SafeSwitch image.,The fix is designed to add a size check before reading the image.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-14911,Kernel,Qualcomm closed-source components,Secure systems group,2018-01-05,A-62212946,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#1114322,N/A,N/A,Qualcomm AMSS bulletin: May 2017,N/A,N/A,N/A
2018-01,CVE-2017-14906,Kernel,Qualcomm closed-source components,Secure systems group,2018-01-05,A-32584150,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1004063,N/A,N/A,Qualcomm AMSS bulletin: September 2016,N/A,N/A,N/A
2018-01,CVE-2017-14912,Kernel,Qualcomm closed-source components,Secure systems group,2018-01-05,A-62212739,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1114404,N/A,N/A,Qualcomm AMSS bulletin: May 2017,N/A,N/A,N/A
2018-01,CVE-2017-14913,Kernel,Qualcomm closed-source components,Secure systems group,2018-01-05,A-62212298,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2003587,N/A,N/A,Qualcomm AMSS bulletin: May 2017,N/A,N/A,N/A
2018-01,CVE-2017-14915,Kernel,Qualcomm closed-source components,Secure systems group,2018-01-05,A-62212632,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2007336,N/A,N/A,Qualcomm AMSS bulletin: May 2017,N/A,N/A,N/A
2018-01,CVE-2013-4397,Kernel,Qualcomm closed-source components,Linux kernel,2018-01-05,A-65944893,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2022053,N/A,N/A,Qualcomm AMSS bulletin: July 2017,N/A,N/A,N/A
2018-01,CVE-2017-11010,Kernel,Qualcomm closed-source components,Secure systems group,2018-01-05,A-66913721,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#2032950,N/A,N/A,Qualcomm AMSS bulletin: August 2017,N/A,N/A,N/A
2018-01,CVE-2017-14910,Kernel,Qualcomm closed-source components,QSSP,2018-02-05,A-62212114,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1111439,N/A,N/A,Qualcomm AMSS bulletin: May 2017,N/A,N/A,N/A
2018-01,CVE-2017-0846,Platform,Framework,ClipboardService,N/A,A-64934810,ID,Moderate,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0",N/A,"patches/android-6.0.1_r20/platform/frameworks/base/0004-Use-calling-user-ID-when-calling-isDeviceLocked.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0001-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/base/0001-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0005-Use-calling-user-ID-when-calling-isDeviceLocked.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0001-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0004-Use-calling-user-ID-when-calling-isDeviceLocked.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0002-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0004-Use-calling-user-ID-when-calling-isDeviceLocked.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0002-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0004-Use-calling-user-ID-when-calling-isDeviceLocked.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0001-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/base/0004-Use-calling-user-ID-when-calling-isDeviceLocked.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/base/0003-Fix-ClipboardService-device-lock-check-for-cross-profile.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/base/0001-Prevent-getting-data-from-Clipboard-if-device-is-locked.bulletin.patch",N/A,N/A,"In several functions of ClipboardService.java, there is possible local access to protected data (e.g., if the phone receives an SMS message while on the lock screen and the user pastes the clipboard contents into the response) due to a missing check. This could lead to information disclosure.",The fix is designed to make clipboard contents unavailable while the phone is locked.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13201,Platform,Media framework,Mediadrm,N/A,A-63982768,ID,Moderate,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/frameworks/av/0007-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0007-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0008-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0007-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/av/0003-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/av/0004-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0005-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0007-Validate-decryption-key-length-to-decrypt-function-.bulletin.patch,patches/android-8.1.0_r1/platform/hardware/interfaces/0001-Add-tests-to-validate-key-length-for-clearkey-plugin-.bulletin.patch,patches/android-8.0.0_r1/platform/hardware/interfaces/0001-Add-tests-to-validate-key-length-for-clearkey-plugin-.bulletin.patch",N/A,N/A,In the AesCtrDecryptor::decrypt function of AesCtrDecryptor.cpp there is no check whether the size of the key is actually 16 bytes. This could lead to information disclosure.,The fix is designed to check that the key is equal to 16 bytes in length.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13202,Platform,Media framework,Libeffects,N/A,A-67647856,ID,Moderate,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/frameworks/av/0005-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0005-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0005-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0005-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/av/0002-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/av/0003-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0004-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0005-Add-EFFECT_CMD_SET_PARAM-parameter-checking-to-Preset-Reverb.bulletin.patch",N/A,N/A,"In the Reverb_setParameter function in EffectReverb.cpp there is a no check that vsize is greater than or equal to sizeof(unit16_t), which could lead to an out-of-bounds read if a vsize of 0 is passed in. This could lead to information disclosure.",The fix is designed to check that vsize is greater than or equal to sizeof(unit16_t).,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13206,Platform,Media framework,Aacdec,N/A,A-65025048,ID,Moderate,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.1_r20/platform/external/aac/0001-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-8.1.0_r1/platform/external/aac/0002-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-6.0.0_r1/platform/external/aac/0001-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-5.1.1_r37/platform/external/aac/0001-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-7.0.0_r1/platform/external/aac/0002-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-7.1.1_r4/platform/external/aac/0002-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-7.1.2_r5/platform/external/aac/0002-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch,patches/android-8.0.0_r1/platform/external/aac/0002-DO-NOT-MERGE-Prevent-out-of-bound-memory-access-in-GetInvInt.bulletin.patch",N/A,N/A,In GetInvInt of fixpoint_math.h memory can be accessed outside the intCount array which could lead to an out-of-bounds read. This could lead to information disclosure.,The fix is designed to add a bounds check.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13207,Platform,Media framework,Stagefright MPEG4Writer,N/A,A-37564426,ID,Moderate,"7.0,7.1.1,7.1.2,8.0",N/A,"patches/android-7.1.1_r4/platform/frameworks/av/0006-Fix-the-UAF-bug-caused-by-a-dead-stack-variable.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0006-Fix-the-UAF-bug-caused-by-a-dead-stack-variable.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0007-Fix-the-UAF-bug-caused-by-a-dead-stack-variable.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0006-Fix-the-UAF-bug-caused-by-a-dead-stack-variable.bulletin.patch",N/A,N/A,In MPEG4Writer::Track::getCodecSpecificDataFromInputFormatIfPossible in MPEG4Writer.cpp there is a use after free due to a variable going out of scope being used. This could lead to information disclosure.,The fix is designed to move the copy operation into scope in order to eliminate the use after free.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13185,Platform,Media framework,Libhevc,N/A,A-65123471,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0001-Set-error-skip-ctbs-as-multiple-8x8-pus.bulletin.patch",N/A,N/A,"In the ihevc_inter_pred_luma_horz_a9q function of ihevc_inter_pred_filters_luma_horz.s, there is a possible out-of-bounds read due to an error in the ctbs. This could lead to denial of service of a critical system process.",The fix is designed to set error skip ctbs in order to avoid the out-of-bounds read.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13187,Platform,Media framework,Libhevc,N/A,A-65034175,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0003-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0003-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0003-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0002-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-5.1.1_r37/platform/external/libhevc/0002-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-6.0.0_r1/platform/external/libhevc/0003-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0003-Fix-prev-slice-incomplete-check.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0003-Fix-prev-slice-incomplete-check.bulletin.patch",N/A,N/A,In the ihevcd_nal_unit function of ihevcd_nal.c there is a possible out-of-bounds read. This could lead to denial of service of a critical system process.,The fix is designed to move the decision to signal missing ctbs to the end of the current slice hdr parsing in order to prevent out-of-bounds read errors.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13188,Platform,Media framework,Aacdec,N/A,A-65280786,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.1_r20/platform/external/aac/0002-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-8.1.0_r1/platform/external/aac/0001-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-6.0.0_r1/platform/external/aac/0002-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-5.1.1_r37/platform/external/aac/0002-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-7.0.0_r1/platform/external/aac/0001-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-7.1.1_r4/platform/external/aac/0001-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-7.1.2_r5/platform/external/aac/0001-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch,patches/android-8.0.0_r1/platform/external/aac/0001-Fix-out-of-bound-memory-access-in-lppTransposer.bulletin.patch",N/A,N/A,In the lppTransposer function of lpp_tran.cpp there is a possible out-of-bounds read due to a loop that goes too long. This could lead to denial of service of a critical system process.,The fix is designed to initialize the whole bwBorders array to a reasonable value to guarantee correct termination of the while loop to prevent the out-of-bounds read.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13203,Platform,Media framework,Avcdec,N/A,A-63122634,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-8.1.0_r1/platform/external/libavc/0002-Decoder-Increased-allocation-and-added-checks-in-sei-parsin.bulletin.patch,patches/android-6.0.0_r1/platform/external/libavc/0002-DO-NOT-MERGE-Decoder-Increased-allocation-and-added-checks-.bulletin.patch,patches/android-6.0.1_r20/platform/external/libavc/0002-Decoder-Increased-allocation-and-added-checks-in-sei-parsin.bulletin.patch,patches/android-7.0.0_r1/platform/external/libavc/0002-Decoder-Increased-allocation-and-added-checks-in-sei-parsin.bulletin.patch,patches/android-7.1.1_r4/platform/external/libavc/0002-Decoder-Increased-allocation-and-added-checks-in-sei-parsin.bulletin.patch,patches/android-7.1.2_r5/platform/external/libavc/0002-Decoder-Increased-allocation-and-added-checks-in-sei-parsin.bulletin.patch,patches/android-8.0.0_r1/platform/external/libavc/0002-Decoder-Increased-allocation-and-added-checks-in-sei-parsin.bulletin.patch",N/A,N/A,In ih264d_api.c there are missing bounds checks that can could cause an out-of-bounds read when parsing a sei_message. This could lead to denial of service of a critical system process.,The fix is designed to increase allocation and added checks in sei parsing.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13204,Platform,Media framework,Avcdec,N/A,A-64380237,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-8.1.0_r1/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch,patches/android-6.0.0_r1/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch,patches/android-6.0.1_r20/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch,patches/android-7.0.0_r1/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch,patches/android-7.1.1_r4/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch,patches/android-7.1.2_r5/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch,patches/android-8.0.0_r1/platform/external/libavc/0003-Decoder-Detect-change-of-mbaff-flag-in-SPS.bulletin.patch",N/A,N/A,In ih264d_fill_bs1_16x16mb_pslice in ih264d_compute_bs.c there is a missing bounds check which could lead to an out-of-bounds read. This could lead to denial of service of a critical system process.,The fix is designed to re-initialize NMB group and other variables of the decoder context when Mbaff flag changes.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13205,Platform,Media framework,Mpeg2,N/A,A-64550583,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch,patches/android-8.1.0_r1/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch,patches/android-6.0.0_r1/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch,patches/android-6.0.1_r20/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch,patches/android-7.0.0_r1/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch,patches/android-7.1.1_r4/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch,patches/android-7.1.2_r5/platform/external/libmpeg2/0001-Adding-Error-Check-for-f_code-Parameters.bulletin.patch",N/A,N/A,In impeg2d_dec_pic_hdr in impeg2d_dec_hdr.c there is a missing bounds check which can lead to an out-of-bounds read. This could lead to denial of service of a critical system process.,"The fix is designed to check that f_code parameters are within the spec [1,7].",N/A,N/A,N/A,N/A
2018-01,CVE-2017-13200,Platform,Media framework,Stagefright ID3,N/A,A-63100526,ID,Moderate,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-5.1.1_r37/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-6.0.0_r1/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0001-Fix-edge-case-when-applying-id3-unsynchronization.bulletin.patch",N/A,N/A,In the removeUnsynchronizationV2_4 function of ID3.cpp an out-of-bounds read could occur due to a missing bounds check. This could lead to information disclosure,The fix is designed to check the bounds of the buffer before copying its data.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13186,Platform,Media framework,Avcdec,N/A,A-65735716,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-8.1.0_r1/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch,patches/android-6.0.0_r1/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch,patches/android-6.0.1_r20/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch,patches/android-7.0.0_r1/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch,patches/android-7.1.1_r4/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch,patches/android-7.1.2_r5/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch,patches/android-8.0.0_r1/platform/external/libavc/0001-Decoder-Fixed-incorrect-use-of-mmco-parameters-.bulletin.patch",N/A,N/A,In the ih264d_assign_pic_num function of ih264d_utils.c there is a possible null pointer dereference. This could lead to denial of service of a critical system process.,"The fix is designed to add an extra structure to read mmco values, to check for null, and to copy data only once per picture.",N/A,N/A,N/A,N/A
2018-01,CVE-2017-13189,Platform,Media framework,Avcdec,N/A,A-68300072,DoS,High,"6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-8.1.0_r1/platform/external/libavc/0004-Decoder-Handle-dec_hdl-memory-allocation-failure-gracefully.bulletin.patch,patches/android-6.0.1_r20/platform/external/libavc/0004-Decoder-Handle-dec_hdl-memory-allocation-failure-gracefully.bulletin.patch,patches/android-7.0.0_r1/platform/external/libavc/0004-Decoder-Handle-dec_hdl-memory-allocation-failure-gracefully.bulletin.patch,patches/android-7.1.1_r4/platform/external/libavc/0004-Decoder-Handle-dec_hdl-memory-allocation-failure-gracefully.bulletin.patch,patches/android-7.1.2_r5/platform/external/libavc/0004-Decoder-Handle-dec_hdl-memory-allocation-failure-gracefully.bulletin.patch,patches/android-8.0.0_r1/platform/external/libavc/0004-Decoder-Handle-dec_hdl-memory-allocation-failure-gracefully.bulletin.patch",N/A,N/A,In ih264d_api.c there is a null check missing which could occur when a memory allocation fails. This could lead to denial of service of a critical system process.,The fix is designed to handle dec_hdl memory allocation failure gracefully.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13190,Platform,Media framework,Libhevc,N/A,A-68299873,DoS,High,"6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.1.1_r4/platform/external/libhevc/0005-Decoder-Handle-ps_codec_obj-memory-allocation-failure-grace.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0005-Decoder-Handle-ps_codec_obj-memory-allocation-failure-grace.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0005-Decoder-Handle-ps_codec_obj-memory-allocation-failure-grace.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0004-Decoder-Handle-ps_codec_obj-memory-allocation-failure-grace.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0005-Decoder-Handle-ps_codec_obj-memory-allocation-failure-grace.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0005-Decoder-Handle-ps_codec_obj-memory-allocation-failure-grace.bulletin.patch",N/A,N/A,In the ihevcd_create function of ihevcd_api.c there is a missing null check which could occur when a memory allocation fails. This could lead to denial of service of a critical system process.,The fix is designed to handle ps_codec_obj memory allocation failure gracefully.,N/A,N/A,N/A,N/A
2018-01,CVE-2017-13194,Platform,Media framework,Libvpx,N/A,A-64710201,DoS,High,"5.1.1,6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-6.0.1_r20/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-6.0.0_r1/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-7.1.2_r5/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-7.0.0_r1/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-7.1.1_r4/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-8.1.0_r1/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch,patches/android-5.1.1_r37/platform/external/libvpx/0001-DO-NOT-MERGE-libvpx-Fix-OOB-caused-by-odd-frame-width-.bulletin.patch",N/A,N/A,"In the copy_and_extend_plane function of extend.c, there is a possible out-of-bounds read as part of a memcpy due to a mistake in calculating storage sizes for odd frame widths. This could lead to denial of service of a critical system process.",The fix is designed to fix the error in calculating storage sizes for odd frame widths.,N/A,N/A,N/A,N/A
