ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-05,CVE-2018-3579,Kernel,Qualcomm components,WLAN,N/A,A-72957564,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=c2ce7b9c46d24a30901a402f3d4892b905b7d8e8,N/A,Qualcomm,QC-CR#2149720,"In wma_extscan_cached_results_event_handler of wma_scan_roam.c, there is a possible OOB read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add an appropriate bounds check.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-5849,Kernel,Qualcomm components,QTEECOM,N/A,A-72957611,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=b17c33ea2dafc8fd11b5050d750fefe0b53f226b,N/A,Qualcomm,QC-CR#2131811,"In qseecom_unload_app of qseecom.c, there is a possible out of bounds write due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add a check to prevent freeing an app entry that's still in use.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3572,Kernel,Qualcomm components,Audio,N/A,A-72957724,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=b11e3a50197e73e397c36d335d56d905b99eb02c,https://source.codeaurora.org/quic/la/platform/vendor/opensource/audio-kernel/commit/?id=fbf66aa0c6ae84db64bdf0b8f3c3a32370c70c67",N/A,Qualcomm,QC-CR#2145996 [2],"In event_handler of msm-pcm-q6-v2.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to validate that buf_index is less than CAPTURE_MAX_NUM_PERIODS.,N/A,N/A,N/A,N/A
2018-05,CVE-2018-3581,Kernel,Qualcomm components,WLAN,N/A,A-72957725,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=becb9c5aaa05137ce1002f77f8a7d9e7e0799268,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=43c8a7f083c56b2f6aeac6d77721f5a70bdba99c",N/A,Qualcomm,QC-CR#2150359 [2],"In numerous functions of wma.c and wma_nan_datapath.c, there is a possible memory corruption due to an incorrect bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add appropriate bounds checks.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-15129,Kernel,Kernel components,Network namespace,N/A,A-72961054,EoP,Moderate,N/A,http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=21b5944350052d2583e82dd59b19a9ba94a007f0,N/A,Upstream Linux,N/A,"In get_net_ns_by_id of net_namespace.c, there is a possible out of bounds write due to a use after free. This could lead to local escalation of privilege due to incorrect reference counting with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to use maybe_get_net(peer) instead of get_net(peer).,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13312,Platform,Media framework,MediaCas,2018-05-01,A-73085795,EoP,High,8.0,N/A,patches/android-8.0.0_r1/platform/frameworks/base/0004-Fix-mismatch-in-parcel-read-write-in-ParcelableCasData-DO.bulletin.patch,N/A,N/A,"In createFromParcel of MediaCas.java, there is a possible parcel read/write mismatch due to improper input validation. This could lead to local escalation of privilege where an app can start an activity with system privileges with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to ensure that the read and write serialization calls match.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13317,Platform,Media framework,Libheif,N/A,A-73172046,ID,Moderate,8.1,N/A,patches/android-8.1.0_r1/platform/frameworks/av/0002-heif-use-width-and-height-for-decoder-DO-NOT-MERGE.bulletin.patch,N/A,N/A,"In HeifDecoderImpl::getScanline of HeifDecoderImpl.cpp, there is a possible out of bounds read due to improper input validation. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to fix issues of display size and image size mismatch in order to avoid the out of bounds read.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13309,Platform,Android runtime,Conscrypt SSL engine,2018-05-01,A-73251618,ID,High,8.1,N/A,"patches/android-8.1.0_r1/platform/external/conscrypt/0001-Fix-SSLEngine-bug-with-multiple-heap-buffer-inputs-.bulletin.patch,patches/android-8.1.0_r1/platform/libcore/0001-DO-NOT-MERGE-Add-test-for-calling-SSLEngine-with-multiple-in.bulletin.patch",N/A,N/A,"In readEncryptedData of ConscryptEngine.java, there is a possible plaintext leak due to improperly used crypto. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to fix the heap buffer overreads to avoid exposing the plaintext data.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13311,Platform,Framework,ProcessStats,2018-05-01,A-73252178,EoP,High,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/frameworks/base/0003-Verify-last-array-s-length-in-readFromParcel.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0003-Verify-last-array-s-length-in-readFromParcel.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0003-Verify-last-array-s-length-in-readFromParcel.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0003-Verify-last-array-s-length-in-readFromParcel.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0004-Verify-last-array-s-length-in-readFromParcel.bulletin.patch",N/A,N/A,"In the read() function of ProcessStats.java, there is a possible read/write serialization issue leading to a permissions bypass. This could lead to local escalation of privilege where an app can start an activity with system privileges with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to ensure that the read and write serialization calls match.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13316,Platform,Framework,Speech recognizer,N/A,A-73311729,ID,Moderate,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/base/0002--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/base/0002--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/base/0004--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/base/0004--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/base/0004--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/base/0006--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0006--DO-NOT-MERGE-Copy-PermissionChecker-from-support-lib-and-u.bulletin.patch",N/A,N/A,"In checkPermissions of RecognitionService.java, there is a possible permissions bypass due to a missing permission check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to fix the missing permission check.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13318,Platform,Media framework,Libheif,N/A,A-73782357,ID,Moderate,8.1,N/A,patches/android-8.1.0_r1/platform/frameworks/av/0004-Handle-overflow-in-android-HeifDataSource-readAt.bulletin.patch,N/A,N/A,"In HeifDataSource::readAt of HeifDecoderImpl.cpp, there is a possible out of bounds read due to an integer overflow. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is needed for exploitation.",The fix is designed to fix the integer overflow.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13323,Platform,System,Libutils,N/A,A-73826242,EoP,Moderate,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch,patches/android-6.0.1_r20/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch,patches/android-7.0.0_r1/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch,patches/android-7.1.1_r4/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch,patches/android-7.1.2_r5/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch,patches/android-8.0.0_r1/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch,patches/android-8.1.0_r1/platform/system/core/0001-String16-remove-integer-overflows.bulletin.patch",N/A,N/A,"In String16 of String16.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege in an unprivileged process with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correct the integer overflow.,N/A,N/A,N/A,N/A
2018-05,CVE-2017-13313,Platform,Media framework,Media extractor,2018-05-01,A-74114680,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/av/0002-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0002-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0002-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/av/0002-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0002-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0002-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0003-better-mpeg2-TS-elementary-stream-Access-Unit-parsing.bulletin.patch",N/A,N/A,"In ElementaryStreamQueue::dequeueAccessUnitMPEG4Video of ESQueue.cpp, there is a possible infinite loop leading to resource exhaustion due to an incorrect bounds check. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.","The fix is designed to fix a bounds check and update an offset, preventing the infinite loop.",N/A,N/A,N/A,N/A
2018-05,CVE-2017-13077,Kernel,Qualcomm components,WLAN,2018-05-05,A-77481464,EoP,High,N/A,N/A,N/A,Qualcomm,N/A,Several issues in the Wi-Fi stack could lead to an elevation of privilege.,The fix is designed to update the Qualcomm Wi-Fi stack.,"The fix for this issue addresses the KRACK vulnerabilities and the following CVEs: CVE-2017-13077, CVE-2017-13078, CVE-2017-13079, CVE-2017-13080, CVE-2017-13081, CVE-2017-13082, CVE-2017-13086, CVE-2017-13087, CVE-2017-13088.

The full set of required Qualcomm CRs per product is covered in 80-YA512-36 which was released on Qualcomm's Createpoint on March 16, 2018. Partners with Qualcomm devices must check this article to determine applicable Qualcomm CRs for addressing this issue on their devices.",N/A,N/A,N/A
