ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-07,CVE-2018-5859,Kernel,Qualcomm components,Video driver,N/A,A-77527701,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=36400a7fa3753028a3bf89a9cdb28c5e25693c59,N/A,Qualcomm,QC-CR#2146486,"In mdss_mdp_rotator_play and mdss_mdp_rotator_unset of mdss_mdp_rotator.c, there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add locking around the shared data structure.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5872,Kernel,Qualcomm components,WLAN,2018-07-05,A-77528138,RCE,Critical,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qca-wifi-host-cmn/commit/?id=7d65c1b32df795d4e95cdf2cfb624126f5125220,N/A,Qualcomm,QC-CR#2183014,"In several functions of wlan_scan_utils_api.c, there are possible out of bounds writes due to missing bounds checks. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add length checks on ie_len to prevent the out of bounds writes.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5862,Kernel,Qualcomm components,WLAN,N/A,A-77528300,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=41ad3f76792e08a84962a0b8e9cfb1ba6c4c9ca6,N/A,Qualcomm,QC-CR#2153343,"In __wlan_hdd_cfg80211_vendor_scan of wlan_hdd_scan.c, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.","The fix is designed to change the data types from 8 bit ints to 32 bit ints, preventing the overflow.",N/A,N/A,N/A,N/A
2018-07,CVE-2018-5873,Kernel,Qualcomm components,nsfs,2018-07-05,A-77528487,EoP,High,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=34742aaf7cb16c95edba4a7afed6d2c4fa7e434b,N/A,Qualcomm,QC-CR#2166382,"In __ns_get_path of nsfs.c, there is a possible escalation of privilege due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to mark the dentry with DCACHE_RCUACCESS so that a parallel call to __d_free() will not free it.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5865,Kernel,Qualcomm components,fwlog,N/A,A-77528512,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=8fb4202e3bb8cfbbb9f9f0e8695891c9971cfcc2,N/A,Qualcomm,QC-CR#2179937,"In dbglog_print_raw_data of dbglog_host.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks and additional checks to prevent an integer overflow.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5858,Kernel,Qualcomm components,Audio,N/A,A-77528653,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/platform/vendor/opensource/audio-kernel/commit/?id=78193fa06b267c1d6582e5e6f9fb779cf067015e,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=cd1f0cdd4715e8eae4066bd34df2eef4cf94bd7f",N/A,Qualcomm,QC-CR#2174725 [2],"In audio_output_latency_dbgfs_read and audio_input_latency_dbgfs_read of q6asm.c, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege if a privileged process reads from these debugFS nodes with a buffer that's too small, with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-5864,Kernel,Qualcomm components,WMA,N/A,A-77528805,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=9c042f7827e0d21e5b93c04b418bca0230de91dc,N/A,Qualcomm,QC-CR#2170392,"In wma_apfind_evt_handler of wma.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9423,Platform,Media framework,libhevc,N/A,A-77599438,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch,patches/android-6.0.1_r20/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch,patches/android-7.0.0_r1/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch,patches/android-7.1.1_r4/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch,patches/android-7.1.2_r5/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch,patches/android-8.0.0_r1/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch,patches/android-8.1.0_r1/platform/external/libhevc/0001-Return-error-for-invalid-st-lt-sps-parameters.bulletin.patch",N/A,N/A,In ihevcd_parse_slice_header of ihevcd_parse_slice_header.c there is a possible out of bounds read due to a missing bounds check. This could lead to denial of service with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid the out of bounds read.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9431,Platform,System,hotspot2,N/A,A-77600924,EoP,Moderate,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/base/0004-Osu-fixed-Mismatch-between-createFromParcel-and-writeToParc.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/base/0004-Osu-fixed-Mismatch-between-createFromParcel-and-writeToParc.bulletin.patch",N/A,N/A,"In OSUInfo of OSUInfo.java, there is a possible escalation of privilege due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to fix a mismatch between createFromParcel and writeToParcel.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-7995,Kernel,Kernel components,mcheck,N/A,A-77694092,EoP,Moderate,N/A,https://git.kernel.org/pub/scm/linux/kernel/git/tip/tip.git/commit/?id=b3b7c4795ccab5be71f080774c45bbbcc75c2aaf,N/A,Upstream Linux,Upstream Kernel,"In store_int_with_restart of mce.c, there is a possible out of bounds write due to a race condition. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add mutexes and prevent the race condition.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9410,Platform,Framework,libminikin,2018-07-01,A-77822336,ID,High,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/frameworks/minikin/0001-Fix-fvar-table-size-validation-logic-DO-NOT-MERGE.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/minikin/0001-Fix-fvar-table-size-validation-logic-DO-NOT-MERGE.bulletin.patch",N/A,N/A,"In analyzeAxes of FontUtils.cpp, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to check error conditions in analyzeAxes.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9412,Platform,Media framework,libstagefright,2018-07-01,A-78029004,DoS,High,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/frameworks/av/0001-Speed-up-id3v2-unsynchronization.bulletin.patch,patches/android-6.0.1_r20/platform/frameworks/av/0001-Speed-up-id3v2-unsynchronization.bulletin.patch,patches/android-7.0.0_r1/platform/frameworks/av/0001-Speed-up-id3v2-unsynchronization.bulletin.patch,patches/android-7.1.1_r4/platform/frameworks/av/0001-Speed-up-id3v2-unsynchronization.bulletin.patch,patches/android-7.1.2_r5/platform/frameworks/av/0001-Speed-up-id3v2-unsynchronization.bulletin.patch,patches/android-8.0.0_r1/platform/frameworks/av/0001-Speed-up-id3v2-unsynchronization.bulletin.patch,patches/android-8.1.0_r1/platform/frameworks/av/0003-Speed-up-id3v2-unsynchronization.bulletin.patch",N/A,N/A,In removeUnsynchronization of ID3.cpp there is a possible resource exhaustion due to improper input validation. This could lead to denial of service with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid resource exhaustion.,N/A,N/A,N/A,N/A
2018-07,CVE-2017-18278,Kernel,Qualcomm closed-source components,Secure UI,2018-07-05,A-78240071,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1088540,N/A,N/A,Qualcomm AMSS bulletin: February 2017,N/A,N/A,N/A
2018-07,CVE-2017-18173,Kernel,Qualcomm closed-source components,Android Verified Boot,2018-07-05,A-78240199,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1087481,N/A,N/A,Qualcomm AMSS bulletin: February 2017,N/A,N/A,N/A
2018-07,CVE-2017-18172,Kernel,Qualcomm closed-source components,Secure UI,2018-07-05,A-78240449,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1060147,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
2018-07,CVE-2017-18170,Kernel,Qualcomm closed-source components,Bluetooth,2018-07-05,A-78240612,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1056373,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
2018-07,CVE-2017-18277,Kernel,Qualcomm closed-source components,Netlink,2018-07-05,A-78240715,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1070229,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
2018-07,CVE-2016-2108,Kernel,Qualcomm closed-source components,OpenSSL ASN.1 parser,2018-07-05,A-78240736,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#1106311,N/A,N/A,Qualcomm AMSS bulletin: March 2017,N/A,N/A,N/A
2018-07,CVE-2017-18171,Kernel,Qualcomm closed-source components,Bluetooth,2018-07-05,A-78240792,N/A,Critical,N/A,N/A,N/A,Qualcomm,QC-CR#1058299,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
2018-07,CVE-2017-15841,Kernel,Qualcomm closed-source components,HCI,2018-07-05,A-78240794,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#938865,N/A,N/A,Qualcomm AMSS bulletin: January 2017,N/A,N/A,N/A
2018-07,CVE-2017-18276,Kernel,Qualcomm closed-source components,SMMU secure camera,2018-07-05,A-78241375,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1094792,N/A,N/A,Qualcomm AMSS bulletin: April 2017,N/A,N/A,N/A
2018-07,CVE-2017-18274,Kernel,Qualcomm closed-source components,seempd,2018-07-05,A-78241834,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1111449,N/A,N/A,Qualcomm AMSS bulletin: April 2017,N/A,N/A,N/A
2018-07,CVE-2017-18279,Kernel,Qualcomm closed-source components,EZTune,2018-07-05,A-78241971,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1109102,N/A,N/A,Qualcomm AMSS bulletin: April 2017,N/A,N/A,N/A
2018-07,CVE-2017-18275,Kernel,Qualcomm closed-source components,SimContacts,2018-07-05,A-78242049,N/A,High,N/A,N/A,N/A,Qualcomm,QC-CR#1112824,N/A,N/A,Qualcomm AMSS bulletin: April 2017,N/A,N/A,N/A
2018-07,"CVE-2017-13077,
CVE-2017-13078",Kernel,Qualcomm components,WLAN,2018-07-05,A-78285557,ID,High,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=5c671a69c57ce4fd84f0eaf082b336a49d0cf5dd,N/A,Qualcomm,QC-CR#2133114,"In several parts of the WLAN stack, during the WPA2 4-way handshake, there is a remote bypass of user interaction requirements due to improperly used crypto. This could lead to remote bypass of user interaction requirements with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to propagate the KeyRSC field from the MAC to the WMA module and further down in the stack.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9414,Platform,System,Bluetooth GATT,N/A,A-78787521,EoP,Moderate,"6.0,6.0.1,7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-6.0.0_r1/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch,patches/android-6.0.1_r20/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch,patches/android-7.0.0_r1/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch,patches/android-7.1.1_r4/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch,patches/android-7.1.2_r5/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch,patches/android-8.0.0_r1/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch,patches/android-8.1.0_r1/platform/packages/apps/Bluetooth/0001-Make-sure-server-response-doesn-t-exceed-maximum-allowable-l.bulletin.patch",N/A,N/A,"In gattServerSendResponseNative of com_android_bluetooth_gatt.cpp, there is a possible out of bounds stack write due to a missing bounds check. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to add bounds check.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9426,Platform,Framework,BouncyCastle,N/A,A-79148652,ID,Moderate,"7.0,7.1.1,7.1.2,8.0,8.1",N/A,"patches/android-7.0.0_r1/platform/external/bouncycastle/0001-Fix-probable-prime-confidence-calculations-.bulletin.patch,patches/android-7.1.1_r4/platform/external/bouncycastle/0001-Fix-probable-prime-confidence-calculations-.bulletin.patch,patches/android-7.1.2_r5/platform/external/bouncycastle/0001-Fix-probable-prime-confidence-calculations-.bulletin.patch,patches/android-8.0.0_r1/platform/external/bouncycastle/0001-Fix-probable-prime-confidence-calculations-.bulletin.patch,patches/android-8.1.0_r1/platform/external/bouncycastle/0001-Fix-probable-prime-confidence-calculations-.bulletin.patch",N/A,N/A,"In  RsaKeyPairGenerator::getNumberOfIterations of RSAKeyPairGenerator.java, an incorrect implementation could cause weak RSA key pairs being generated. This could lead to crypto vulnerability with no additional execution privileges needed. User interaction is not needed for exploitation.",The fix is designed to correctly implement the key generation according to FIPS standard.,N/A,N/A,N/A,N/A
2018-07,CVE-2018-9411,Platform,Media framework,mediacas,2018-07-01,A-79376389,RCE,Critical,"8.0,8.1",N/A,"patches/android-8.0.0_r1/platform/system/libhidl/0001-mapMemory-Do-not-map-if-size-is-SIZE_MAX.bulletin.patch,patches/android-8.1.0_r1/platform/hardware/interfaces/0001-cas-do-not-use-hidl_memory-if-size-is-SIZE_MAX.bulletin.patch,patches/android-8.1.0_r1/platform/system/libhidl/0001-mapMemory-Do-not-map-if-size-is-SIZE_MAX.bulletin.patch",N/A,N/A,In decrypt of ClearKeyCasPlugin.cpp there is a possible out of bounds write due to a missing bounds check. This could lead to remote arbitrary code execution with no additional execution privileges needed. User interaction is needed for exploitation.,The fix is designed to avoid the out of bounds write.,N/A,N/A,N/A,N/A
