ASB,CVE,area,component,subcomponent,patch_level,android_id,type,severity,aosp_versions,patch_links,patch_files,vendor,references,tech_details,fix_details,notes,affected_silicon,cts_test,prior_patch_levels
2018-02,CVE-2017-1000405,Kernel,Kernel components,Page management,N/A,A-69934280,EoP,Moderate,N/A,https://github.com/torvalds/linux/commit/a8f97366452ed491d13cf1e44241bc0b5740b1f0,N/A,Upstream Linux,N/A,"In touch_pmd and touch_pud of mm/huge_memory.c, there is a vulnerability in transparent huge pages where an attacker can manipulate the zero page, presetting the BSS section for new processes.  This could lead to escalation of privilege.",The fix is designed to only mark the page table dirty in touch_pmd and touch_pud if the caller asks for write access.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-13246,Kernel,Kernel components,Network driver,N/A,A-36279469,ID,Moderate,N/A,N/A,code_snippets/ANDROID-36279469.zip,Upstream Linux,N/A,"In csum_partial_copy_fromiovecend of iovec.c, an offset of zero can be specified even when there are no iovs on the stack, causing an out of bounds read from a kernel stack buffer.  This could lead to information disclosure.",The fix is designed to correctly fail in the case of the empty stack.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-15859,Kernel,Qualcomm components,qcacld-2.0,N/A,A-65468985,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=88dcc44ea8fbe158d1dee3ea197e47794bf4449d,N/A,Qualcomm,QC-CR#2059715,"In __wlan_hdd_cfg80211_txpower_scale_decr_db of wlan_hdd_cfg80211.c, there is an out of bounds read due to a missing bounds check when reading the QCA_WLAN_VENDOR_ATTR_TXPOWER_SCALE_DECR_DB attribute.  This could lead to information disclosure.",The fix is designed to validate the input and perform a bounds check.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-17769,Kernel,Qualcomm components,qdsp6v2,N/A,A-65172622,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2110256,"In send_adm_apr of rtac.c, there is an out of bounds read due to a missing bounds check. This could lead to information disclosure.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-9723,Kernel,Qualcomm components,synaptics_dsx_htc touchscreen driver,N/A,A-68992479,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=e83ebd2098009b0d336ffab11e00f739902bd5d9,N/A,Qualcomm,QC-CR#2007828,"In rmidev_write of drivers/input/touchscreen/synaptics_dsx_htc/synaptics_dsx_rmi_dev_htc.c, there is an out of bounds write to the kernel stack. This could lead to escalation of privilege.","The fix is designed to remove the affected code. If that is not an option, please reach-out to Qualcomm assistance.",N/A,N/A,N/A,N/A
2018-02,CVE-2017-14881,Kernel,Qualcomm components,ipa driver,N/A,A-68992478,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=81ea9c34f575422a78015535c619500c34b8a69c,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=1e14c7342bbb55f4ff761cf8cb7374750620c903",N/A,Qualcomm,QC-CR#2087492 [2],"In __ipa_add_hdr_proc_ctx of ipa_hdr.c, there is a use after free when calling ipa ioctl IPA_IOC_ADD_HDR_PROC_CTX and IPA_IOC_DEL_HDR_PROC_CTX due to improper refcount handling. This could lead to escalation of privilege.",The fix is designed to fix the refcount handling.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-14877,Kernel,Qualcomm components,ipa driver,N/A,A-68992473,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=ca395c15c49cf6463a39d197b6a9331d183d94cb,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=c2fd287bf16dc5e9f98145ba91083bdc56dfc01f",N/A,Qualcomm,QC-CR#2057803 [2],"In ipa2_query_rt_index of ipa_rt.c and ipa3_query_rt_index of ipa_rt.c, there is a use after free when calling ipa ioctls IPA_IOC_QUERY_RT_TBL_INDEX and IPA_IOC_DEL_RT_RULE, due to improper locking. This could lead to escalation of privilege.",The fix is designed to add locking.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-15826,Kernel,Qualcomm components,MDSS rotator,N/A,A-68992471,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=5ac3e9d038a7ee7edf77dde2dffae6f8ba528848,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=46db8f8292f71d0086140ae90bce5ae8ff161cb1",N/A,Qualcomm,QC-CR#2100085 [2],"In mdss_rotator_release_from_work_distribution of mdss_rotator.c, there is a use after free due to improper locking. This could lead to escalation of privilege.",The fix is designed to fix locking around this code.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-14876,Kernel,Qualcomm components,MSM camera_v2 driver,N/A,A-68992468,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=f26dbd9d9491333766ba383044064b1304127ac0,N/A,Qualcomm,QC-CR#2054041,"In msm_ispif_config_stereo of msm_ispif.c, there is an out of bounds write due to a missing parameter check when handling the VIDIOC_MSM_ISPIF_CFG and VIDIOC_MSM_ISPIF_CFG_EXT ioctls. This could lead to escalation of privilege.",The fix is designed to add parameter validation.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-14892,Kernel,Qualcomm components,qdsp6v2,N/A,A-68992455,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=a3bed71777c133cfec78b5140877c6ba109961a0,N/A,Qualcomm,QC-CR#2096407,"In q6asm_set_shared_circ_buff of q6asm.c, there is a use after free due to improper locking. This could lead to escalation of privilege.",The fix is designed to fix the locking around this code.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-17766,Kernel,Qualcomm components,WiFi,N/A,A-68992448,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=a37d8a78f5bd0e9a2c91de46721a6d80bd229a43,N/A,Qualcomm,QC-CR#2115366,"In wma_peer_info_event_handler of wma_utils.c, there is an out of bounds write due to an integer overflow, if num_peers is too large. This could lead to escalation of privilege.","The fix is designed to add a bounds check, preventing the integer overflow.",N/A,N/A,N/A,N/A
2018-02,CVE-2017-15823,Kernel,Qualcomm components,WiFi,N/A,A-68992447,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=49c1ce19c8a4689c33e6e8f17ab77d77fae6ff93,N/A,Qualcomm,QC-CR#2115365,"In spectral_create_samp_msg of wma_features.c and several related functions, there are out of bounds writes due to missing bounds checks when processing some values that come from the firmware. This could lead to escalation of privilege.",The fix is designed to add bounds checks.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-15852,Kernel,Qualcomm components,Framebuffer,N/A,A-36730614,EoP,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2046770,The mdss_rotator_import_buffer() function in mdss_mdp_wfd.c contains unbounded read/write access to a statically sized array.This could lead to escalation of privilege.,The fix is designed to bounds check access to the array.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-15846,Kernel,Qualcomm components,Camera,N/A,A-67713103,EoP,Moderate,N/A,"https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=9fdbd92ec9196ba3629f68f4c22342aa6eedc960,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=9c18cc5551afc7318f57571611252fa80e1753a0",N/A,Qualcomm,QC-CR#2083314 [2],"In the msm_private_ioctl() function of msm.c, unvalidated user provided data could allow for untrusted pointer dereferences. This could lead to escalation of privilege.",The fix is designed to verify a valid IOCTL before processing user provided data.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-14883,Kernel,Qualcomm components,Power,N/A,A-68992426,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=3de34af4e2ca91e1a2260deb380b81620a631c85,N/A,Qualcomm,QC-CR#2112832,"In wma_unified_power_debug_stats_event_handler in wma_features.c, if the value param_buf->num_debug_register received from the firmware is too high, it can lead to an integer overflow in memory allocation. This could lead to escalation of privilege.",The fix is designed to check for the integer overflow condition.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-11043,Kernel,Qualcomm components,WiFi,N/A,A-68992421,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=befd1f713a72b992ee63970b7e3d1d7a32ba5a01,N/A,Qualcomm,QC-CR#2091584,Multiple integer overflow vulnerabilities in the WMA implementation allowed for heap overflows when processing data from the firmware. This could result in an escalation of privilege.,The fix is designed to verify the sizes of data being received from the firmware.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-14875,Kernel,Qualcomm components,Camera,N/A,A-68992465,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=755261330733bb2440907a8407ed691c99451ddc,N/A,Qualcomm,QC-CR#2042147,"In the msm_isp_ab_ib_update_lpm_mode() function in msm_isp_axi_util.c, an index from an untrusted caller is used without validation. This read out of bounds could allow for information disclosure.",The fix is designed to validate the index.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-14891,Kernel,Qualcomm components,KGSL,N/A,A-68992453,ID,Moderate,N/A,https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=736667bf08b03fdca824e88b901c2dbdd6703a0c,N/A,Qualcomm,QC-CR#2096006,"In the  _gpuobj_map_useraddr() function in kgsl.c, the contents of the stack may be leaked due to an uninitialized variable. This uninitialized data could allow for information disclosure.",The fix is designed to initialize the stack variable in all cases.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-17771,Kernel,Qualcomm components,Camera driver,N/A,A-38196031,EoP,Moderate,N/A,https://source.codeaurora.org/quic/la//kernel/msm-4.4/commit/?id=a452045792bc09548b4e1b940aa8adfed822b51c,N/A,Qualcomm,QC-CR#2003798,"In msm_isp_prepare_v4l2_buf, the pointer qbuf_buf comes from userspace. qbuf_buf->num_planes is used with no bound check, which if set to a large value will lead to an out of bounds write. It may cause another out of bounds writes in function msm_isp_unprepare_v4l2_buf.",The fix is designed to add boundary checks to the pointer from user space.,N/A,N/A,N/A,N/A
2018-02,CVE-2017-11087,Kernel,Qualcomm components,Media framework,N/A,A-34735194,ID,Moderate,N/A,N/A,N/A,Qualcomm,QC-CR#2053869,"In the OMX encoder the length of the buffer is not validated against the length provided by the caller. If the buffer is too small, the encoder could copy uninitialized data into memory that is shared with the caller app.",The fix is designed to remove the vulnerable encoder.,N/A,N/A,N/A,N/A
